,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T3449,4.55,7.15,5.2,6.5,5.85,7.8,4.55,3.25,4.55,15.6
T3450,3.78,6.3,5.04,7.56,6.3,3.15,7.56,3.15,5.04,15.12
T3451,3.18333333333333,4.45666666666667,4.45666666666667,7.00333333333333,7.64,5.73,6.36666666666667,4.45666666666667,3.18333333333333,17.19
T3452,5.28,3.96,7.92,7.92,5.28,7.92,7.26,7.92,6.6,5.94
T3453,3.86,7.07666666666667,7.07666666666667,7.72,6.43333333333333,4.50333333333333,7.07666666666667,7.72,7.07666666666667,5.79
T3454,7.40666666666667,4.71333333333333,3.36666666666667,6.06,8.08,3.36666666666667,4.71333333333333,4.71333333333333,8.08,16.8333333333333
T3455,7.66333333333333,6.96666666666667,7.66333333333333,7.66333333333333,6.96666666666667,5.57333333333333,6.96666666666667,6.27,5.57333333333333,8.36000000000001
T3456,4.85333333333333,5.54666666666667,6.24,7.62666666666667,6.24,5.54666666666667,5.54666666666667,5.54666666666667,4.85333333333333,17.3333333333333
T3457,5.36,7.37,3.35,4.02,6.7,7.37,7.37,6.7,6.03,12.73
T3458,4.45666666666667,3.18333333333333,3.82,4.45666666666667,4.45666666666667,5.73,6.36666666666667,6.36666666666667,5.09333333333333,19.7366666666667
T3459,4.69,3.35,6.7,7.37,5.36,8.04,6.7,4.02,3.35,17.42
T3460,6.12,6.8,3.4,6.12,5.44,6.12,6.8,3.4,5.44,18.36
T3461,6.15,3.41666666666667,6.83333333333333,6.15,4.1,4.78333333333333,4.1,6.83333333333333,4.78333333333333,21.1833333333333
T3462,7.43333333333333,3.71666666666667,8.17666666666667,8.17666666666667,7.43333333333333,6.69,3.71666666666667,4.46,6.69,17.84
T3463,5.81333333333333,6.54,7.26666666666667,5.81333333333333,4.36,8.72,5.08666666666667,5.81333333333333,7.99333333333333,15.26
T3464,6.37333333333333,3.98333333333333,5.57666666666667,4.78,4.78,4.78,8.76333333333333,3.98333333333333,4.78,31.8666666666667
T3465,9.44,7.86666666666667,3.93333333333333,6.29333333333333,8.65333333333333,3.93333333333333,9.44,8.65333333333333,7.08,13.3733333333333
T3466,9.6,8.8,7.2,7.2,8.8,9.6,4.8,8.8,9.6,5.6
T3467,8.1,5.67,4.86,9.72,4.05,4.86,4.05,6.48,6.48,26.73
T3468,7.8,5.46,8.58,7.02,9.36,4.68,8.58,6.24,4.68,15.6
T3469,6.78,4.52,5.27333333333333,3.76666666666667,9.04,6.78,5.27333333333333,8.28666666666667,9.04,16.5733333333333
T3470,8.84,5.15666666666667,5.15666666666667,8.84,8.10333333333333,4.42,8.84,8.84,5.15666666666667,10.3133333333333
T3471,3.53333333333333,3.53333333333333,5.65333333333333,8.48,8.48,8.48,8.48,3.53333333333333,7.06666666666667,13.4266666666667
T3472,8.8,6.6,7.33333333333333,7.33333333333333,4.4,5.86666666666667,7.33333333333333,5.86666666666667,6.6,13.2
T3473,4.4,3.66666666666667,4.4,7.33333333333333,6.6,4.4,6.6,6.6,7.33333333333333,22
T3474,8.03,3.65,3.65,6.57,8.76,3.65,7.3,3.65,5.84,21.9
T3475,3.7,7.4,4.44,3.7,8.88,7.4,5.92,8.14,6.66,17.76
T3476,3.76666666666667,4.52,7.53333333333333,5.27333333333333,3.76666666666667,5.27333333333333,4.52,8.28666666666667,7.53333333333333,24.86
T3477,3.61666666666667,7.23333333333333,7.23333333333333,6.51,5.78666666666667,8.68,5.78666666666667,7.23333333333333,4.34,15.9133333333333
T3478,9,6.75,5.25,4.5,7.5,4.5,9,3.75,9,15.75
T3479,3.55,7.81,7.1,4.26,6.39,4.26,5.68,3.55,6.39,22.01
T3480,4.62,7.26,3.3,7.92,7.26,3.3,3.96,5.28,7.26,15.84
T3481,5.14666666666667,7.07666666666667,4.50333333333333,7.07666666666667,6.43333333333333,6.43333333333333,7.72,7.07666666666667,3.21666666666667,9.65
T3482,7.56,3.78,6.93,7.56,7.56,6.93,6.3,7.56,5.04,3.78
T3483,6.85666666666667,3.11666666666667,3.11666666666667,4.98666666666667,6.23333333333333,6.85666666666667,5.61,4.98666666666667,7.48,13.09
T3484,4.87666666666667,4.87666666666667,7.66333333333333,5.57333333333333,6.96666666666667,4.18,5.57333333333333,6.96666666666667,6.96666666666667,16.0233333333333
T3485,7.63333333333333,7.63333333333333,6.10666666666667,9.16,9.16,9.16,7.63333333333333,4.58,9.16,6.10666666666666
T3486,9.4,7.83333333333333,7.83333333333333,7.05,6.26666666666667,5.48333333333333,9.4,7.83333333333333,8.61666666666667,8.61666666666667
T3487,8.36666666666667,5.85666666666667,9.20333333333333,5.85666666666667,5.85666666666667,4.18333333333333,5.02,5.85666666666667,8.36666666666667,25.1
T3488,10.36,8.63333333333333,9.49666666666667,10.36,4.31666666666667,9.49666666666667,10.36,6.90666666666667,10.36,6.04333333333334
T3489,5.90333333333333,7.59,8.43333333333333,7.59,6.74666666666667,10.12,5.90333333333333,6.74666666666667,5.90333333333333,19.3966666666667
T3490,7.23,6.42666666666667,4.01666666666667,4.82,8.83666666666667,6.42666666666667,9.64,5.62333333333333,9.64,17.6733333333333
T3491,3.75,6.75,4.5,6,9,3.75,3.75,5.25,6,26.25
T3492,4.83,8.28,3.45,3.45,5.52,4.14,3.45,5.52,6.21,24.15
T3493,4.85333333333333,4.85333333333333,4.85333333333333,7.62666666666667,6.93333333333333,4.85333333333333,8.32,7.62666666666667,8.32,11.0933333333333
T3494,7.62666666666667,4.85333333333333,6.93333333333333,7.62666666666667,4.85333333333333,6.93333333333333,6.24,8.32,7.62666666666667,8.32
T3495,5.49333333333333,6.86666666666667,7.55333333333333,8.24,6.86666666666667,3.43333333333333,8.24,4.80666666666667,4.12,13.0466666666667
T3496,4.80666666666667,6.86666666666667,4.12,5.49333333333333,6.86666666666667,3.43333333333333,7.55333333333333,7.55333333333333,3.43333333333333,18.54
T3497,8.08,7.40666666666667,4.71333333333333,6.06,8.08,6.73333333333333,6.06,7.40666666666667,6.06,6.73333333333334
T3498,4.06,5.41333333333333,6.09,4.06,6.76666666666667,6.09,5.41333333333333,4.73666666666667,4.73666666666667,20.3
T3499,3.51666666666667,3.51666666666667,6.33,5.62666666666667,6.33,7.03333333333333,8.44,7.03333333333333,8.44,14.0666666666667
T3500,4.38,6.57,3.65,6.57,6.57,4.38,4.38,5.84,5.84,24.82
T3501,5.18,6.66,4.44,7.4,5.92,7.4,8.14,7.4,5.18,16.28
T3502,9.04,6.78,6.78,9.04,5.27333333333333,9.04,8.28666666666667,9.04,7.53333333333333,4.52
T3503,5.15666666666667,4.42,8.84,5.15666666666667,6.63,8.10333333333333,5.15666666666667,7.36666666666667,5.89333333333333,16.9433333333333
T3504,6.42,8.56,3.56666666666667,8.56,7.13333333333333,6.42,7.84666666666667,7.84666666666667,3.56666666666667,11.4133333333333
T3505,3.35,6.03,3.35,6.03,4.02,8.04,4.69,4.02,6.7,20.77
T3506,5.17333333333333,5.17333333333333,5.82,4.52666666666667,5.82,3.23333333333333,6.46666666666667,6.46666666666667,3.23333333333333,18.7533333333333
T3507,7.40666666666667,6.73333333333333,8.08,6.73333333333333,4.04,6.06,4.71333333333333,8.08,4.71333333333333,10.7733333333333
T3508,3.36666666666667,3.36666666666667,6.06,5.38666666666667,4.04,3.36666666666667,3.36666666666667,7.40666666666667,5.38666666666667,25.5866666666667
T3509,7.81,7.81,3.55,4.26,6.39,4.97,8.52,8.52,8.52,10.65
T3510,9.4,8.61666666666667,8.61666666666667,5.48333333333333,5.48333333333333,7.83333333333333,5.48333333333333,6.26666666666667,7.05,14.1
T3511,8.2,6.56,9.02,4.92,5.74,4.92,8.2,5.74,8.2,20.5
T3512,7.68,4.26666666666667,9.38666666666667,7.68,5.97333333333333,5.12,4.26666666666667,10.24,7.68,23.04
T3513,6.74666666666667,9.27666666666667,7.59,7.59,8.43333333333333,7.59,6.74666666666667,4.21666666666667,7.59,18.5533333333333
T3514,9.56,8.76333333333333,7.17,8.76333333333333,9.56,8.76333333333333,5.57666666666667,4.78,9.56,7.17
T3515,4.7,6.26666666666667,7.83333333333333,5.48333333333333,7.83333333333333,3.91666666666667,3.91666666666667,7.05,7.05,24.2833333333333
T3516,5.25,8.25,8.25,6,4.5,9,3.75,7.5,4.5,18
T3517,4.7,7.05,4.7,7.83333333333333,9.4,5.48333333333333,9.4,4.7,7.83333333333333,17.2333333333333
T3518,4.46,8.17666666666667,8.17666666666667,4.46,5.20333333333333,3.71666666666667,4.46,7.43333333333333,5.94666666666667,22.3
T3519,7.7,3.5,7,6.3,7.7,3.5,3.5,3.5,3.5,23.8
T3520,6.93333333333333,6.24,7.62666666666667,4.16,4.16,5.54666666666667,6.24,4.85333333333333,6.24,17.3333333333333
T3521,8.21333333333333,6.72,7.46666666666667,7.46666666666667,8.96,4.48,5.22666666666667,8.96,5.97333333333333,11.2
T3522,3.58333333333333,5.73333333333333,6.45,5.01666666666667,7.16666666666667,6.45,4.3,3.58333333333333,5.01666666666667,24.3666666666667
T3523,5.84,8.76,8.03,5.84,3.65,7.3,8.76,4.38,7.3,13.14
T3524,9.08,7.56666666666667,5.29666666666667,5.29666666666667,6.81,4.54,5.29666666666667,3.78333333333333,6.81,21.1866666666667
T3525,6.16,6.16,5.39,6.93,8.47,9.24,3.85,4.62,6.93,19.25
T3526,9.28,5.41333333333333,7.73333333333333,4.64,4.64,6.18666666666667,3.86666666666667,8.50666666666667,3.86666666666667,23.2
T3527,6.05333333333333,9.08,5.29666666666667,5.29666666666667,7.56666666666667,6.05333333333333,4.54,4.54,5.29666666666667,21.9433333333333
T3528,5.01666666666667,4.3,4.3,7.88333333333333,6.45,8.6,5.01666666666667,7.88333333333333,4.3,17.9166666666667
T3529,8.2,4.78333333333333,4.1,7.51666666666667,4.1,4.1,3.41666666666667,4.78333333333333,6.15,21.1833333333333
T3530,5.62666666666667,6.33,4.92333333333333,3.51666666666667,3.51666666666667,3.51666666666667,3.51666666666667,5.62666666666667,4.22,29.54
T3531,6.09,4.73666666666667,8.12,4.73666666666667,8.12,3.38333333333333,3.38333333333333,4.73666666666667,7.44333333333333,16.9166666666667
T3532,6.39,6.39,8.52,4.97,4.26,4.26,4.97,7.81,4.97,18.46
T3533,7.33333333333333,4.4,8.8,4.4,5.86666666666667,5.13333333333333,3.66666666666667,8.06666666666667,8.06666666666667,17.6
T3534,6.78,5.27333333333333,5.27333333333333,5.27333333333333,3.76666666666667,6.02666666666667,6.02666666666667,4.52,6.78,25.6133333333333
T3535,9.09333333333333,6.61333333333333,7.44,9.92,9.09333333333333,7.44,9.09333333333333,7.44,4.13333333333333,12.4
T3536,8.01,8.01,7.12,8.01,6.23,4.45,8.9,7.12,5.34,25.81
T3537,9.26666666666667,6.48666666666667,8.34,10.1933333333333,8.34,4.63333333333333,5.56,4.63333333333333,8.34,26.8733333333333
T3538,4.43333333333333,4.43333333333333,5.32,7.98,7.09333333333333,7.98,7.98,4.43333333333333,8.86666666666667,30.1466666666667
T3539,6.72,5.88,9.24,5.88,10.08,6.72,6.72,6.72,10.08,15.96
T3540,6.50666666666667,5.69333333333333,8.13333333333333,6.50666666666667,4.06666666666667,8.94666666666667,6.50666666666667,5.69333333333333,8.13333333333333,21.1466666666667
T3541,8.26666666666667,4.96,6.61333333333333,6.61333333333333,6.61333333333333,5.78666666666667,9.09333333333333,4.13333333333333,6.61333333333333,23.9733333333333
T3542,4.8,6.4,5.6,5.6,8.8,9.6,8.8,8,8,14.4
T3543,7.5,8.25,5.25,6,6.75,6.75,3.75,3.75,4.5,22.5
T3544,5.20333333333333,6.69,4.46,5.94666666666667,4.46,5.94666666666667,6.69,5.20333333333333,4.46,25.2733333333333
T3545,7.26666666666667,5.08666666666667,4.36,3.63333333333333,8.72,3.63333333333333,7.99333333333333,7.99333333333333,5.81333333333333,18.1666666666667
T3546,7.13333333333333,7.13333333333333,8.56,4.28,7.84666666666667,4.99333333333333,8.56,4.28,8.56,9.98666666666667
T3547,5.11,5.11,6.57,5.11,5.11,5.11,7.3,8.76,5.84,18.98
T3548,8.50666666666667,8.50666666666667,8.50666666666667,5.41333333333333,6.96,4.64,6.18666666666667,4.64,9.28,14.6933333333333
T3549,7.8,9.36,7.8,5.46,9.36,7.8,7.02,9.36,7.02,7.02000000000001
T3550,7.23333333333333,7.23333333333333,4.34,5.78666666666667,3.61666666666667,7.23333333333333,3.61666666666667,7.23333333333333,8.68,17.36
T3551,8.84,3.68333333333333,8.84,8.10333333333333,5.89333333333333,8.10333333333333,5.89333333333333,8.84,8.84,6.63000000000001
T3552,6.57,3.65,6.57,5.11,3.65,4.38,8.76,8.76,3.65,21.9
T3553,6.02666666666667,4.52,6.78,6.02666666666667,3.76666666666667,4.52,7.53333333333333,6.02666666666667,7.53333333333333,22.6
T3554,6.05333333333333,9.08,6.81,9.08,9.08,4.54,5.29666666666667,6.81,8.32333333333333,10.5933333333333
T3555,6.10666666666667,9.16,8.39666666666667,6.87,9.16,7.63333333333333,6.10666666666667,6.10666666666667,9.16,7.63333333333334
T3556,3.85,6.16,9.24,5.39,6.16,6.93,5.39,9.24,7.7,16.94
T3557,8.03333333333333,8.03333333333333,5.62333333333333,8.83666666666667,4.01666666666667,9.64,8.83666666666667,4.01666666666667,8.83666666666667,14.46
T3558,5.26,9.64333333333333,7.01333333333333,5.26,7.89,5.26,10.52,7.89,8.76666666666667,20.1633333333333
T3559,10.24,10.24,7.68,10.24,7.68,7.68,5.12,9.38666666666667,6.82666666666667,10.24
T3560,6.16,5.28,7.92,7.92,5.28,7.92,6.16,8.8,9.68,22.88
T3561,3.88333333333333,8.54333333333333,8.54333333333333,7.76666666666667,6.21333333333333,3.88333333333333,4.66,8.54333333333333,9.32,16.31
T3562,6.75,8.25,8.25,9,8.25,4.5,9,6.75,6,8.25
T3563,7.43333333333333,4.46,8.92,5.20333333333333,8.17666666666667,7.43333333333333,4.46,7.43333333333333,4.46,16.3533333333333
T3564,6.66,5.92,6.66,3.7,8.14,4.44,5.92,5.18,5.18,22.2
T3565,3.35,7.37,6.03,6.03,3.35,4.69,8.04,7.37,6.03,14.74
T3566,3.41666666666667,6.83333333333333,4.78333333333333,5.46666666666667,7.51666666666667,7.51666666666667,3.41666666666667,4.1,4.1,21.1833333333333
T3567,6.08,8.36,7.6,5.32,3.8,6.08,3.8,8.36,5.32,21.28
T3568,8.14,7.4,5.18,3.7,5.92,5.92,7.4,4.44,8.14,17.76
T3569,6.32,8.69,7.11,9.48,9.48,3.95,9.48,3.95,7.11,13.43
T3570,6.18666666666667,6.18666666666667,7.73333333333333,6.18666666666667,9.28,5.41333333333333,5.41333333333333,6.96,3.86666666666667,20.1066666666667
T3571,7.02,7.8,8.58,7.8,7.02,4.68,8.58,8.58,5.46,12.48
T3572,8.47,7.7,7.7,6.16,5.39,3.85,3.85,4.62,6.93,22.33
T3573,6.72,3.73333333333333,5.22666666666667,3.73333333333333,4.48,5.97333333333333,5.97333333333333,4.48,3.73333333333333,30.6133333333333
T3574,8.39666666666667,3.81666666666667,6.10666666666667,8.39666666666667,6.10666666666667,3.81666666666667,7.63333333333333,9.16,4.58,18.32
T3575,3.6,6.48,5.04,5.76,7.2,3.6,7.92,5.76,8.64,18
T3576,3.61666666666667,4.34,5.78666666666667,8.68,5.06333333333333,3.61666666666667,7.23333333333333,5.78666666666667,5.06333333333333,23.1466666666667
T3577,7.73666666666667,3.51666666666667,3.51666666666667,4.22,3.51666666666667,5.62666666666667,4.22,4.92333333333333,3.51666666666667,29.54
T3578,5.11,5.84,4.38,7.3,5.11,6.57,8.03,3.65,8.03,18.98
T3579,4.36,8.72,8.72,8.72,7.26666666666667,3.63333333333333,7.99333333333333,8.72,5.81333333333333,8.72
T3580,8.06666666666667,4.03333333333333,8.06666666666667,4.84,4.03333333333333,4.84,8.87333333333333,6.45333333333333,4.03333333333333,27.4266666666667
T3581,5.02,6.69333333333333,6.69333333333333,9.20333333333333,4.18333333333333,5.85666666666667,4.18333333333333,10.04,5.85666666666667,25.9366666666667
T3582,5.99666666666667,5.99666666666667,6.85333333333333,7.71,4.28333333333333,6.85333333333333,5.99666666666667,5.99666666666667,6.85333333333333,29.1266666666667
T3583,5.71666666666667,6.53333333333333,4.9,8.98333333333333,9.8,4.08333333333333,8.98333333333333,8.98333333333333,4.08333333333333,19.6
T3584,4.56,4.56,6.84,4.56,3.8,3.8,3.8,6.08,3.8,34.2
T3585,8.25,9,3.75,6.75,6,7.5,6,7.5,3.75,16.5
T3586,4.86,4.86,7.29,8.1,4.05,8.91,4.05,4.05,8.1,26.73
T3587,9.52,6.34666666666667,8.72666666666667,4.76,4.76,3.96666666666667,3.96666666666667,7.93333333333333,6.34666666666667,23.0066666666667
T3588,5.34333333333333,9.16,7.63333333333333,6.10666666666667,6.10666666666667,3.81666666666667,8.39666666666667,3.81666666666667,6.10666666666667,19.8466666666667
T3589,7.66333333333333,6.27,4.87666666666667,4.18,8.36,6.27,3.48333333333333,7.66333333333333,6.96666666666667,13.9333333333333
T3590,8.24,8.24,4.12,8.24,4.80666666666667,8.24,7.55333333333333,4.80666666666667,5.49333333333333,8.92666666666667
T3591,6.24,6.24,5.54666666666667,4.85333333333333,4.16,4.85333333333333,3.46666666666667,4.16,4.85333333333333,24.96
T3592,5.91,7.22333333333333,5.25333333333333,7.88,7.22333333333333,7.88,7.22333333333333,5.91,5.91,5.25333333333334
T3593,4.18,6.27,5.57333333333333,8.36,4.87666666666667,8.36,4.18,6.27,5.57333333333333,16.0233333333333
T3594,5.46666666666667,4.78333333333333,3.41666666666667,6.83333333333333,8.2,8.2,4.1,6.15,4.1,17.0833333333333
T3595,4.78333333333333,6.15,6.83333333333333,6.15,4.1,4.78333333333333,6.15,5.46666666666667,6.15,17.7666666666667
T3596,6.33,7.03333333333333,8.44,7.03333333333333,5.62666666666667,7.73666666666667,5.62666666666667,4.92333333333333,7.73666666666667,9.84666666666667
T3597,3.58333333333333,6.45,7.16666666666667,6.45,6.45,7.88333333333333,4.3,7.16666666666667,8.6,13.6166666666667
T3598,6.54,5.81333333333333,5.08666666666667,8.72,8.72,6.54,5.81333333333333,8.72,7.99333333333333,8.72000000000001
T3599,7.16666666666667,7.88333333333333,6.45,4.3,7.16666666666667,3.58333333333333,7.88333333333333,6.45,8.6,12.1833333333333
T3600,4.9,4.2,4.2,4.2,5.6,5.6,7.7,4.2,7,22.4
T3601,3.45,7.59,4.14,6.9,6.21,4.14,7.59,5.52,6.21,17.25
T3602,3.25,5.2,3.9,3.9,4.55,4.55,3.9,6.5,3.25,26
T3603,7.29666666666667,3.98,5.30666666666667,7.29666666666667,3.31666666666667,5.97,6.63333333333333,5.97,5.97,14.5933333333333
T3604,3.41666666666667,4.78333333333333,6.83333333333333,4.78333333333333,5.46666666666667,6.15,8.2,6.15,4.78333333333333,17.7666666666667
T3605,6.13333333333333,4.6,7.66666666666667,4.6,6.9,6.9,6.13333333333333,9.2,6.9,17.6333333333333
T3606,8.03333333333333,5.62333333333333,9.64,8.83666666666667,8.83666666666667,8.03333333333333,8.83666666666667,7.23,8.83666666666667,6.42666666666667
T3607,5.95,5.95,5.95,4.25,4.25,5.95,6.8,4.25,6.8,34.85
T3608,4.18333333333333,5.02,10.04,7.53,6.69333333333333,9.20333333333333,6.69333333333333,5.85666666666667,9.20333333333333,19.2433333333333
T3609,8.43333333333333,6.13333333333333,7.66666666666667,6.13333333333333,6.9,6.13333333333333,6.13333333333333,4.6,4.6,19.9333333333333
T3610,7.36666666666667,3.68333333333333,8.84,8.84,5.15666666666667,7.36666666666667,8.10333333333333,6.63,4.42,13.26
T3611,4.36,6.54,8.72,4.36,8.72,8.72,4.36,8.72,7.26666666666667,10.9
T3612,4.24,8.48,8.48,3.53333333333333,5.65333333333333,4.24,8.48,4.94666666666667,8.48,14.1333333333333
T3613,4.36,8.72,8.72,5.08666666666667,7.99333333333333,6.54,4.36,6.54,4.36,15.9866666666667
T3614,3.5,4.2,5.6,3.5,4.9,4.9,4.9,7.7,4.2,26.6
T3615,3.8,7.6,6.96666666666667,5.7,7.6,5.06666666666667,3.8,5.06666666666667,3.8,13.9333333333333
T3616,5.61,4.98666666666667,6.23333333333333,5.61,6.85666666666667,6.85666666666667,3.11666666666667,4.98666666666667,3.11666666666667,14.96
T3617,6.09,6.09,6.09,5.41333333333333,4.73666666666667,6.76666666666667,7.44333333333333,5.41333333333333,3.38333333333333,16.24
T3618,4,4,7.33333333333333,6,4.66666666666667,3.33333333333333,5.33333333333333,3.33333333333333,6,22.6666666666667
T3619,4.73666666666667,6.09,6.76666666666667,4.06,8.12,5.41333333333333,5.41333333333333,7.44333333333333,4.73666666666667,14.8866666666667
T3620,8.28,7.59,7.59,6.21,5.52,3.45,6.21,5.52,7.59,11.04
T3621,4.08,6.12,7.48,4.76,7.48,4.08,7.48,6.12,6.8,13.6
T3622,5.57333333333333,7.66333333333333,7.66333333333333,4.18,4.87666666666667,5.57333333333333,4.87666666666667,6.27,5.57333333333333,17.4166666666667
T3623,8.24,4.12,4.12,6.18,8.24,7.55333333333333,5.49333333333333,6.86666666666667,3.43333333333333,14.42
T3624,7.64,3.18333333333333,5.73,4.45666666666667,5.09333333333333,5.73,6.36666666666667,7.64,4.45666666666667,13.37
T3625,4.43333333333333,6.96666666666667,3.16666666666667,6.33333333333333,5.06666666666667,6.33333333333333,6.96666666666667,6.33333333333333,7.6,10.1333333333333
T3626,3.84,4.48,6.4,6.4,5.12,6.4,7.68,5.12,3.2,15.36
T3627,7.15,3.25,7.15,4.55,3.25,5.85,4.55,7.15,4.55,17.55
T3628,3.56666666666667,7.84666666666667,3.56666666666667,3.56666666666667,7.13333333333333,3.56666666666667,7.13333333333333,7.13333333333333,4.99333333333333,22.8266666666667
T3629,6.75,6.75,4.5,3.75,6.75,7.5,9,5.25,8.25,16.5
T3630,3.96666666666667,6.34666666666667,4.76,3.96666666666667,5.55333333333333,7.14,6.34666666666667,7.93333333333333,7.14,26.18
T3631,4.13333333333333,4.96,9.92,4.13333333333333,8.26666666666667,8.26666666666667,9.92,9.09333333333333,6.61333333333333,17.36
T3632,6.64,4.98,6.64,5.81,7.47,5.81,9.13,8.3,5.81,22.41
T3633,5.43666666666667,7.76666666666667,8.54333333333333,5.43666666666667,8.54333333333333,4.66,3.88333333333333,7.76666666666667,7.76666666666667,17.8633333333333
T3634,3.73333333333333,6.72,6.72,8.21333333333333,5.22666666666667,6.72,6.72,8.21333333333333,7.46666666666667,14.9333333333333
T3635,7.51666666666667,3.41666666666667,8.2,8.2,6.15,6.83333333333333,4.78333333333333,3.41666666666667,5.46666666666667,14.35
T3636,4.3,6.45,7.88333333333333,5.73333333333333,5.01666666666667,3.58333333333333,7.88333333333333,6.45,7.88333333333333,16.4833333333333
T3637,6.8,3.4,6.12,6.12,6.8,4.08,5.44,8.16,4.08,17
T3638,8.32,7.62666666666667,6.24,8.32,6.24,4.16,4.85333333333333,3.46666666666667,7.62666666666667,12.48
T3639,8.28,5.52,7.59,4.14,5.52,3.45,3.45,4.83,4.83,21.39
T3640,8.04,5.36,3.35,4.69,6.7,6.03,6.7,7.37,6.7,12.06
T3641,3.92,6.53333333333333,7.84,7.18666666666667,5.88,5.88,3.26666666666667,4.57333333333333,3.26666666666667,16.9866666666667
T3642,5.58,6.82,4.96,4.34,7.44,4.34,4.34,5.58,4.34,14.26
T3643,5.14666666666667,5.79,3.21666666666667,3.21666666666667,7.72,3.86,6.43333333333333,4.50333333333333,3.21666666666667,21.23
T3644,6.13333333333333,6.74666666666667,3.06666666666667,4.90666666666667,4.90666666666667,3.06666666666667,4.29333333333333,6.13333333333333,5.52,16.56
T3645,6.82,4.96,6.2,3.1,7.44,4.96,5.58,6.82,6.82,9.3
T3646,3.74,7.48,4.98666666666667,4.98666666666667,3.11666666666667,6.85666666666667,3.11666666666667,3.11666666666667,6.85666666666667,18.0766666666667
T3647,4.43333333333333,6.96666666666667,4.43333333333333,7.6,6.96666666666667,6.96666666666667,5.7,5.7,3.8,10.7666666666667
T3648,7.48,3.74,3.74,6.85666666666667,5.61,4.98666666666667,3.11666666666667,3.11666666666667,4.36333333333333,19.3233333333333
T3649,4.34,5.58,4.96,7.44,3.1,6.2,3.1,4.96,5.58,16.74
T3650,7.22333333333333,7.88,3.28333333333333,3.28333333333333,5.25333333333333,4.59666666666667,3.28333333333333,5.91,4.59666666666667,20.3566666666667
T3651,4.59666666666667,3.94,5.25333333333333,5.91,3.28333333333333,5.25333333333333,7.88,3.28333333333333,7.88,18.3866666666667
T3652,6.63333333333333,3.31666666666667,7.96,7.96,5.30666666666667,7.96,3.98,3.31666666666667,4.64333333333333,15.2566666666666
T3653,4.06,4.06,3.38333333333333,6.09,4.73666666666667,4.73666666666667,5.41333333333333,4.73666666666667,4.06,26.39
T3654,6.9,8.43333333333333,5.36666666666667,5.36666666666667,7.66666666666667,6.9,6.9,4.6,3.83333333333333,20.7
T3655,7.14,3.96666666666667,3.96666666666667,5.55333333333333,9.52,5.55333333333333,6.34666666666667,8.72666666666667,4.76,23.8
T3656,7.26,5.64666666666667,4.03333333333333,8.06666666666667,5.64666666666667,9.68,9.68,8.06666666666667,9.68,12.9066666666667
T3657,5.43666666666667,4.66,5.43666666666667,7.76666666666667,3.88333333333333,3.88333333333333,9.32,3.88333333333333,3.88333333333333,29.5133333333333
T3658,6.7,6.03,5.36,6.7,4.02,7.37,4.02,7.37,7.37,12.06
T3659,4.62,7.26,5.94,7.26,3.3,4.62,6.6,5.94,5.94,14.52
T3660,5.38666666666667,4.71333333333333,7.40666666666667,8.08,3.36666666666667,8.08,5.38666666666667,6.73333333333333,8.08,10.1
T3661,7.84,7.18666666666667,3.92,5.88,3.26666666666667,3.92,5.88,3.26666666666667,5.88,18.2933333333333
T3662,6.7,6.7,3.35,5.36,7.37,3.35,4.02,4.02,6.7,19.43
T3663,6.09,4.73666666666667,3.38333333333333,8.12,3.38333333333333,4.06,6.76666666666667,4.06,5.41333333333333,21.6533333333333
T3664,6.15,4.78333333333333,4.78333333333333,8.2,3.41666666666667,4.1,3.41666666666667,6.83333333333333,4.1,22.55
T3665,6.76666666666667,4.06,7.44333333333333,6.76666666666667,4.06,3.38333333333333,3.38333333333333,6.09,5.41333333333333,20.3
T3666,5.54666666666667,7.62666666666667,7.62666666666667,8.32,4.16,6.93333333333333,4.16,4.16,7.62666666666667,13.1733333333333
T3667,7,6.3,4.9,7.7,4.2,7,8.4,7.7,7.7,9.1
T3668,4.18,8.36,6.27,4.18,8.36,6.27,7.66333333333333,6.96666666666667,5.57333333333333,11.8433333333333
T3669,6.12,4.76,8.16,4.08,8.16,6.8,4.08,5.44,8.16,12.24
T3670,6.12,6.8,4.08,7.48,5.44,8.16,6.8,6.8,6.12,10.2
T3671,4.27,4.88,5.49,3.66,6.1,3.05,3.66,3.05,4.88,21.96
T3672,5.34,5.34,6.52666666666667,4.15333333333333,3.56,2.96666666666667,5.93333333333333,7.12,6.52666666666667,11.8666666666667
T3673,6,3.6,7.2,6.6,7.2,6.6,4.2,5.4,6,7.20000000000001
T3674,5.96666666666667,3.58,4.77333333333333,5.96666666666667,7.16,3.58,5.37,4.17666666666667,3.58,15.5133333333333
T3675,7.56,3.78,7.56,3.78,7.56,3.15,5.67,3.78,7.56,12.6
T3676,5.14666666666667,3.86,7.07666666666667,3.21666666666667,7.72,3.86,7.72,7.72,3.21666666666667,14.7966666666667
T3677,3.4,6.8,8.16,6.8,6.8,6.12,4.76,8.16,4.08,12.92
T3678,6.4,5.6,8.8,9.6,4,4,4,5.6,7.2,24.8
T3679,3.56666666666667,3.56666666666667,3.56666666666667,5.70666666666667,6.42,6.42,4.28,7.13333333333333,4.28,26.3933333333333
