,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T3711,4.64,5.8,5.22,6.38,5.22,5.8,5.22,5.8,5.8,8.12000000000001
T3712,4.21333333333333,5.26666666666667,4.74,4.21333333333333,5.26666666666667,4.74,5.26666666666667,4.74,4.74,9.48
T3713,5.33333333333333,5.86666666666667,5.33333333333333,4.26666666666667,4.26666666666667,5.33333333333333,4.8,5.33333333333333,5.33333333333333,7.46666666666667
T3714,3.81333333333333,5.24333333333333,3.81333333333333,3.81333333333333,4.29,4.76666666666667,4.29,4.76666666666667,3.81333333333333,9.05666666666667
T3715,4.93333333333333,4.93333333333333,5.42666666666667,4.93333333333333,3.94666666666667,4.93333333333333,4.93333333333333,4.44,4.44,6.41333333333333
T3716,4.71,5.75666666666667,4.18666666666667,5.23333333333333,4.71,5.23333333333333,4.18666666666667,5.75666666666667,4.18666666666667,8.37333333333334
T3717,4.77,5.83,4.77,5.83,5.83,4.24,4.77,4.77,4.24,7.95000000000001
T3718,5.56666666666667,4.45333333333333,5.56666666666667,6.12333333333333,4.45333333333333,6.12333333333333,6.12333333333333,5.01,5.56666666666667,6.68
T3719,4.86,5.94,4.32,4.32,5.94,5.94,5.4,4.32,5.4,7.56
T3720,4.32,5.94,4.86,5.4,4.32,4.32,5.4,4.32,5.94,9.18
T3721,5.53333333333333,6.08666666666667,4.98,4.98,5.53333333333333,5.53333333333333,4.42666666666667,4.42666666666667,4.42666666666667,9.40666666666668
T3722,5.46666666666667,6.01333333333333,5.46666666666667,4.37333333333333,5.46666666666667,4.92,4.37333333333333,4.92,5.46666666666667,8.2
T3723,5.4,5.94,4.86,5.94,5.94,5.94,4.32,5.94,4.86,4.86
T3724,5.4,4.32,5.94,5.94,4.32,4.32,5.94,4.86,4.32,8.64000000000001
T3725,5.33333333333333,4.8,5.33333333333333,4.8,5.33333333333333,4.26666666666667,5.86666666666667,5.86666666666667,5.86666666666667,5.86666666666667
T3726,5.94,5.4,5.94,4.86,4.86,5.4,4.86,4.86,5.94,5.94
T3727,5.83333333333333,5.25,6.41666666666667,4.66666666666667,5.83333333333333,6.41666666666667,5.83333333333333,5.25,5.83333333333333,7.00000000000001
T3728,5.49,4.88,4.88,5.49,4.88,5.49,4.88,6.71,4.88,13.42
T3729,6.74666666666667,6.74666666666667,6.74666666666667,4.90666666666667,4.90666666666667,4.90666666666667,6.13333333333333,5.52,4.90666666666667,9.81333333333334
T3730,6,4.8,4.8,6.6,4.8,6.6,6.6,4.8,6.6,8.4
T3731,6.19666666666667,6.19666666666667,4.50666666666667,6.19666666666667,5.63333333333333,5.07,6.19666666666667,5.07,6.19666666666667,5.07
T3732,5.7,6.27,5.7,5.13,5.13,5.13,5.7,6.27,6.27,5.7
T3733,5.88,6.53333333333333,5.88,5.22666666666667,6.53333333333333,7.18666666666667,5.88,5.22666666666667,6.53333333333333,10.4533333333333
T3734,5.61,6.23333333333333,5.61,4.98666666666667,6.85666666666667,6.85666666666667,6.23333333333333,4.98666666666667,4.98666666666667,9.97333333333334
T3735,4.95,4.4,5.5,4.95,4.95,6.05,6.05,4.95,5.5,7.70000000000001
T3736,5.06666666666667,5.06666666666667,5.57333333333333,4.56,5.57333333333333,4.05333333333333,4.56,4.56,5.06666666666667,6.58666666666667
T3737,3.97333333333333,4.96666666666667,3.97333333333333,5.46333333333333,4.47,5.46333333333333,4.47,4.47,5.46333333333333,6.95333333333334
T3738,4.96666666666667,4.47,5.46333333333333,4.96666666666667,5.46333333333333,3.97333333333333,3.97333333333333,5.46333333333333,4.47,6.45666666666667
T3739,4,5.5,4,5.5,5.5,4,4,4,5,8.50000000000001
T3740,4.68,5.2,5.2,5.2,4.16,4.16,5.72,5.72,5.2,6.76
T3741,5.36666666666667,5.36666666666667,5.36666666666667,5.36666666666667,5.36666666666667,4.29333333333333,5.36666666666667,5.90333333333333,5.36666666666667,5.90333333333334
T3742,4.26666666666667,5.86666666666667,4.26666666666667,5.33333333333333,5.86666666666667,4.26666666666667,4.8,5.33333333333333,4.26666666666667,9.06666666666668
T3743,4.8,5.33333333333333,4.8,4.8,5.33333333333333,5.33333333333333,5.33333333333333,4.8,5.86666666666667,6.93333333333334
T3744,4.71,5.23333333333333,4.71,4.71,5.75666666666667,4.71,5.23333333333333,5.75666666666667,4.18666666666667,7.32666666666667
T3745,4.08,4.59,5.61,5.61,4.59,4.59,4.59,4.08,5.61,7.65000000000001
T3746,5.46333333333333,4.96666666666667,5.46333333333333,3.97333333333333,4.47,4.47,3.97333333333333,5.46333333333333,3.97333333333333,7.45000000000001
T3747,5,5.5,5.5,4.5,5,5,4.5,5,4.5,5.50000000000001
T3748,5.42666666666667,4.93333333333333,4.44,4.44,4.93333333333333,3.94666666666667,4.93333333333333,4.44,4.93333333333333,6.90666666666667
T3749,4.41,3.92,3.92,4.9,4.41,5.39,4.9,4.41,4.41,8.33000000000001
T3750,4.62,4.62,5.64666666666667,4.62,5.64666666666667,5.64666666666667,5.64666666666667,4.10666666666667,4.10666666666667,6.67333333333334
T3751,5.72,5.2,5.72,5.2,5.2,4.68,4.68,4.16,4.16,7.28000000000001
T3752,4.86,5.94,4.32,4.32,5.94,5.94,5.4,5.94,5.4,5.94
T3753,5.46666666666667,4.92,4.92,4.37333333333333,4.37333333333333,6.01333333333333,4.37333333333333,5.46666666666667,4.37333333333333,10.3866666666667
T3754,4.48,6.16,5.04,4.48,4.48,5.6,4.48,5.6,6.16,9.52
T3755,5.6,5.04,5.6,4.48,5.04,6.16,5.6,6.16,6.16,6.16
T3756,6.27,5.13,6.27,6.27,5.7,4.56,4.56,5.13,4.56,8.55000000000001
T3757,5.16,5.73333333333333,4.58666666666667,4.58666666666667,5.73333333333333,4.58666666666667,4.58666666666667,5.73333333333333,4.58666666666667,12.04
T3758,5.16,5.16,4.58666666666667,5.16,5.16,5.73333333333333,5.73333333333333,4.58666666666667,5.16,10.8933333333333
T3759,4.56,5.7,4.56,6.27,5.13,5.13,5.7,6.27,5.13,8.55000000000001
T3760,4.48,5.04,6.16,5.6,4.48,6.16,5.04,6.16,6.16,6.72
T3761,4.71,5.75666666666667,5.75666666666667,5.23333333333333,5.23333333333333,4.71,4.71,4.18666666666667,4.71,7.32666666666667
T3762,5.46333333333333,4.47,3.97333333333333,5.46333333333333,3.97333333333333,3.97333333333333,4.47,5.46333333333333,3.97333333333333,8.44333333333334
T3763,5,5.5,5.5,4.5,4.5,5.5,5,5.5,5.5,3.5
T3764,3.94666666666667,5.42666666666667,4.44,4.93333333333333,3.94666666666667,5.42666666666667,4.93333333333333,3.94666666666667,3.94666666666667,8.38666666666667
T3765,5.16666666666667,4.13333333333333,4.65,4.65,4.65,5.16666666666667,5.16666666666667,4.13333333333333,5.68333333333333,8.26666666666667
T3766,4.21333333333333,5.26666666666667,4.21333333333333,4.21333333333333,5.26666666666667,4.21333333333333,4.21333333333333,4.21333333333333,4.21333333333333,12.64
T3767,4.71,4.71,5.23333333333333,4.71,4.18666666666667,4.71,4.71,5.75666666666667,5.75666666666667,7.85
T3768,4.68,4.68,5.2,5.72,4.16,5.72,4.16,5.72,4.16,7.8
T3769,4.89,5.43333333333333,5.97666666666667,5.43333333333333,5.43333333333333,4.34666666666667,4.89,4.89,5.43333333333333,7.60666666666667
T3770,5.5,4.4,6.05,4.4,5.5,6.05,6.05,4.4,6.05,6.60000000000001
T3771,4.89,5.97666666666667,5.97666666666667,4.34666666666667,5.97666666666667,5.97666666666667,5.97666666666667,5.43333333333333,5.97666666666667,3.80333333333334
T3772,4.83,4.83,4.83,5.90333333333333,4.29333333333333,4.29333333333333,4.83,4.83,4.29333333333333,10.7333333333333
T3773,5.43333333333333,5.43333333333333,5.97666666666667,4.34666666666667,4.89,4.89,5.43333333333333,5.97666666666667,5.43333333333333,6.52000000000001
T3774,5.43333333333333,4.89,5.97666666666667,5.97666666666667,4.34666666666667,5.43333333333333,4.89,5.97666666666667,4.89,6.52000000000001
T3775,4.45333333333333,5.01,5.01,4.45333333333333,6.12333333333333,4.45333333333333,5.01,4.45333333333333,6.12333333333333,10.5766666666667
T3776,5.22,5.8,5.22,4.64,4.64,4.64,6.38,5.8,6.38,9.28
T3777,6.19666666666667,5.07,5.63333333333333,5.63333333333333,5.07,5.63333333333333,5.63333333333333,6.19666666666667,5.07,6.19666666666667
T3778,6.27,5.13,5.13,5.7,5.7,5.13,5.7,5.7,5.7,6.84000000000001
T3779,5.07,6.19666666666667,5.07,5.63333333333333,4.50666666666667,4.50666666666667,5.07,6.19666666666667,5.63333333333333,8.45
T3780,4.50666666666667,4.50666666666667,4.50666666666667,5.07,5.63333333333333,5.07,4.50666666666667,6.19666666666667,4.50666666666667,11.83
T3781,4.98,4.98,4.98,4.98,4.98,4.42666666666667,4.98,4.98,4.98,11.0666666666667
T3782,5.01,5.01,4.45333333333333,6.12333333333333,4.45333333333333,4.45333333333333,6.12333333333333,5.56666666666667,6.12333333333333,8.35
T3783,4.47,5.46333333333333,5.46333333333333,4.47,3.97333333333333,4.96666666666667,4.96666666666667,5.46333333333333,4.96666666666667,5.46333333333333
T3784,4.5,5.5,4,4.5,4.5,5.5,4,5.5,4,8.00000000000001
T3785,4.96666666666667,4.96666666666667,5.46333333333333,4.47,4.96666666666667,3.97333333333333,5.46333333333333,4.96666666666667,3.97333333333333,6.45666666666667
T3786,3.94666666666667,4.44,4.44,4.93333333333333,4.44,4.93333333333333,4.93333333333333,5.42666666666667,3.94666666666667,7.89333333333334
T3787,5.90333333333333,5.36666666666667,4.83,5.36666666666667,5.90333333333333,5.36666666666667,4.83,5.90333333333333,4.83,5.36666666666667
T3788,5.4,4.32,5.4,4.32,4.32,4.86,5.94,5.94,5.4,8.1
T3789,6.6,5.4,5.4,6.6,6.6,6,6,4.8,6,6.60000000000001
T3790,6.19666666666667,4.50666666666667,5.63333333333333,6.19666666666667,4.50666666666667,5.07,6.19666666666667,4.50666666666667,4.50666666666667,9.01333333333334
T3791,4.53333333333333,5.66666666666667,6.23333333333333,5.1,5.1,5.1,5.1,6.23333333333333,4.53333333333333,9.06666666666667
T3792,5.13333333333333,4.62,4.62,4.10666666666667,4.62,4.10666666666667,4.10666666666667,4.10666666666667,4.10666666666667,11.8066666666667
T3793,4.10666666666667,4.62,5.13333333333333,5.64666666666667,5.13333333333333,4.10666666666667,4.10666666666667,4.10666666666667,4.10666666666667,10.2666666666667
T3794,4.96666666666667,3.97333333333333,3.97333333333333,4.47,5.46333333333333,3.97333333333333,5.46333333333333,4.47,3.97333333333333,8.94000000000001
T3795,5.03333333333333,5.53666666666667,4.53,4.02666666666667,4.53,5.03333333333333,5.03333333333333,5.03333333333333,4.02666666666667,7.55
T3796,5.53666666666667,5.53666666666667,4.02666666666667,5.53666666666667,4.53,4.02666666666667,4.53,5.03333333333333,4.53,7.04666666666667
T3797,6.01333333333333,4.92,6.01333333333333,5.46666666666667,5.46666666666667,6.01333333333333,4.37333333333333,6.01333333333333,4.37333333333333,6.01333333333334
T3798,4.98,4.42666666666667,4.98,4.98,5.53333333333333,4.42666666666667,5.53333333333333,4.98,5.53333333333333,9.96000000000001
T3799,6.45333333333333,5.28,6.45333333333333,5.28,6.45333333333333,5.28,6.45333333333333,5.86666666666667,5.28,5.86666666666667
T3800,6.89333333333333,5.01333333333333,5.64,6.89333333333333,6.26666666666667,5.64,6.26666666666667,5.64,5.01333333333333,9.40000000000001
T3801,5.09333333333333,5.73,7.00333333333333,6.36666666666667,6.36666666666667,7.00333333333333,6.36666666666667,6.36666666666667,5.09333333333333,8.27666666666667
T3802,5.94,7.26,5.94,6.6,6.6,6.6,5.28,5.28,5.28,11.22
T3803,4.8,6,4.8,5.4,5.4,5.4,6,5.4,5.4,11.4
T3804,6.34333333333333,4.61333333333333,5.76666666666667,4.61333333333333,5.19,4.61333333333333,5.19,6.34333333333333,5.76666666666667,9.22666666666667
T3805,5.97666666666667,5.97666666666667,5.97666666666667,4.34666666666667,5.43333333333333,5.43333333333333,4.34666666666667,5.43333333333333,5.43333333333333,5.97666666666667
T3806,5.01,5.56666666666667,5.01,5.56666666666667,5.56666666666667,5.01,5.01,6.12333333333333,5.56666666666667,7.23666666666667
T3807,4.10666666666667,4.10666666666667,5.64666666666667,4.62,5.64666666666667,4.62,4.10666666666667,5.64666666666667,4.10666666666667,8.72666666666668
T3808,4.16,5.2,5.72,5.2,4.16,5.2,4.16,5.72,5.72,6.76
T3809,4.16,5.2,4.68,5.2,5.72,4.68,5.72,4.68,5.72,6.24000000000001
T3810,6.27,4.56,4.56,5.13,4.56,6.27,4.56,5.13,4.56,11.4
T3811,5.22,5.8,4.64,5.22,5.22,6.38,6.38,6.38,5.22,7.54000000000001
T3812,4.56,5.7,4.56,4.56,6.27,4.56,5.13,5.13,4.56,11.97
T3813,4.48,6.16,5.6,5.6,4.48,5.6,5.04,6.16,5.6,7.28
T3814,5.07,5.63333333333333,6.19666666666667,5.07,5.63333333333333,4.50666666666667,5.63333333333333,5.63333333333333,4.50666666666667,8.45000000000001
T3815,6.45333333333333,6.45333333333333,5.28,5.28,5.28,5.86666666666667,6.45333333333333,4.69333333333333,4.69333333333333,8.21333333333334
T3816,6.38,5.22,5.22,4.64,4.64,4.64,6.38,5.8,4.64,10.44
T3817,4.64,5.8,4.64,5.22,5.8,5.22,4.64,5.8,4.64,11.6
T3818,4.89,5.43333333333333,4.34666666666667,4.89,5.97666666666667,5.43333333333333,4.89,4.34666666666667,4.89,9.23666666666668
T3819,4.62,4.62,4.10666666666667,4.62,4.10666666666667,5.64666666666667,4.10666666666667,4.10666666666667,5.13333333333333,10.2666666666667
T3820,5.06666666666667,5.06666666666667,4.56,5.57333333333333,5.06666666666667,4.56,4.05333333333333,4.05333333333333,5.57333333333333,7.09333333333334
T3821,5.7,4.56,4.56,5.7,6.27,6.27,5.13,6.27,6.27,6.27000000000001
T3822,4.72,5.9,5.9,5.9,5.9,6.49,4.72,6.49,5.9,7.08000000000001
T3823,5.79,7.07666666666667,5.79,5.79,6.43333333333333,5.14666666666667,5.79,7.07666666666667,5.79,9.65000000000001
T3824,7.33333333333333,7.33333333333333,7.33333333333333,7.33333333333333,6,6.66666666666667,6,7.33333333333333,7.33333333333333,4
T3825,6.46666666666667,5.82,7.11333333333333,6.46666666666667,7.11333333333333,7.11333333333333,7.11333333333333,7.11333333333333,6.46666666666667,3.88
T3826,7.00333333333333,6.36666666666667,5.73,6.36666666666667,5.73,5.09333333333333,6.36666666666667,6.36666666666667,7.00333333333333,7.64000000000001
T3827,5.4,6,5.4,6.6,4.8,6.6,6,4.8,4.8,9.6
T3828,5.16,4.58666666666667,4.58666666666667,5.16,5.73333333333333,6.30666666666667,5.73333333333333,4.58666666666667,4.58666666666667,10.8933333333333
T3829,4.89,5.43333333333333,4.34666666666667,4.34666666666667,5.43333333333333,5.97666666666667,5.97666666666667,4.89,5.97666666666667,7.06333333333333
T3830,5.75666666666667,5.75666666666667,5.23333333333333,4.18666666666667,4.71,4.71,4.71,5.75666666666667,5.75666666666667,5.75666666666667
T3831,4.74,5.26666666666667,4.21333333333333,4.74,4.21333333333333,4.74,4.21333333333333,4.21333333333333,4.74,11.5866666666667
T3832,4.65,5.68333333333333,4.65,5.16666666666667,5.68333333333333,4.13333333333333,4.65,4.13333333333333,5.16666666666667,7.75000000000001
T3833,4.24,5.83,4.24,4.77,5.3,5.3,5.83,4.77,5.3,7.42000000000001
T3834,4.68,4.16,4.68,5.2,4.68,5.2,5.2,4.16,5.2,8.84000000000001
T3835,4.74,5.26666666666667,4.74,4.21333333333333,5.79333333333333,4.74,5.79333333333333,5.79333333333333,5.79333333333333,5.79333333333333
T3836,4.89,5.43333333333333,5.43333333333333,4.89,4.34666666666667,5.43333333333333,4.34666666666667,5.97666666666667,4.89,8.69333333333334
T3837,4.95,4.95,5.5,6.05,4.95,6.05,5.5,4.95,4.95,7.15000000000001
T3838,5.46666666666667,4.92,4.37333333333333,4.37333333333333,4.92,6.01333333333333,6.01333333333333,4.92,4.92,8.74666666666667
T3839,4.32,5.94,4.86,5.94,4.86,5.4,5.4,5.4,5.94,5.94
T3840,5.16666666666667,5.68333333333333,4.65,4.65,4.65,4.65,4.65,5.16666666666667,5.16666666666667,7.23333333333334
T3841,4.2,4.66666666666667,3.73333333333333,4.2,3.73333333333333,4.66666666666667,4.66666666666667,4.2,4.66666666666667,7.93333333333333
T3842,3.81333333333333,4.76666666666667,4.29,4.29,3.81333333333333,4.29,5.24333333333333,3.81333333333333,4.29,9.05666666666667
T3843,3.68,5.06,3.68,4.6,5.06,3.68,3.68,4.14,3.68,8.74000000000001
T3844,4.73333333333333,3.78666666666667,5.20666666666667,3.78666666666667,4.73333333333333,4.73333333333333,5.20666666666667,5.20666666666667,4.26,5.68000000000001
T3845,4.9,3.92,4.41,4.41,5.39,3.92,4.9,5.39,4.9,6.86000000000001
T3846,4.44,4.44,4.44,4.44,4.93333333333333,4.44,4.44,4.44,5.42666666666667,7.89333333333334
T3847,4.18666666666667,4.71,4.18666666666667,5.23333333333333,5.75666666666667,4.18666666666667,4.71,4.18666666666667,5.23333333333333,9.94333333333334
T3848,6.12333333333333,4.45333333333333,6.12333333333333,4.45333333333333,4.45333333333333,4.45333333333333,5.01,5.56666666666667,4.45333333333333,10.5766666666667
T3849,5.46666666666667,5.46666666666667,5.46666666666667,4.37333333333333,4.92,4.92,4.37333333333333,4.37333333333333,6.01333333333333,9.29333333333333
T3850,3.97333333333333,5.46333333333333,4.47,5.46333333333333,3.97333333333333,5.46333333333333,4.47,4.96666666666667,3.97333333333333,7.45
T3851,4.65,5.68333333333333,4.65,4.13333333333333,5.68333333333333,5.68333333333333,5.16666666666667,4.13333333333333,4.13333333333333,7.75
T3852,4.13333333333333,4.65,4.13333333333333,4.13333333333333,4.65,5.16666666666667,5.68333333333333,5.68333333333333,5.16666666666667,8.26666666666667
T3853,5.02333333333333,4.56666666666667,5.02333333333333,4.56666666666667,5.02333333333333,4.11,4.56666666666667,4.56666666666667,4.11,4.11
T3854,4.76666666666667,3.81333333333333,3.81333333333333,4.29,4.29,3.81333333333333,4.29,3.81333333333333,4.29,10.4866666666667
T3855,5.5,5.5,4.5,4.5,4,5.5,5.5,4.5,5.5,5
T3856,4.6,5.06,3.68,4.14,4.14,5.06,3.68,3.68,5.06,6.90000000000001
T3857,5.06,4.14,5.06,4.14,4.6,4.14,4.6,4.14,3.68,6.44000000000001
T3858,3.73333333333333,5.13333333333333,4.2,3.73333333333333,3.73333333333333,5.13333333333333,3.73333333333333,5.13333333333333,3.73333333333333,8.4
T3859,4.11,4.11,4.56666666666667,5.02333333333333,4.11,5.02333333333333,4.56666666666667,3.65333333333333,5.02333333333333,5.48
T3860,3.68,4.14,4.14,3.68,4.14,3.68,4.6,4.14,4.14,9.66
T3861,3.76,3.76,5.17,4.23,4.23,5.17,3.76,4.7,3.76,8.46000000000001
T3862,4.26,4.73333333333333,3.78666666666667,5.20666666666667,5.20666666666667,4.26,3.78666666666667,5.20666666666667,5.20666666666667,5.68000000000001
T3863,3.70666666666667,4.17,3.70666666666667,3.70666666666667,5.09666666666667,3.70666666666667,4.63333333333333,4.63333333333333,4.17,8.80333333333334
T3864,4.35,4.83333333333333,4.35,4.35,3.86666666666667,4.83333333333333,3.86666666666667,5.31666666666667,4.35,8.21666666666667
T3865,6.01333333333333,5.46666666666667,4.92,4.37333333333333,4.92,4.37333333333333,4.92,4.92,4.37333333333333,10.3866666666667
T3866,5.3,4.24,5.3,4.77,4.77,4.24,4.77,4.77,5.3,9.54000000000001
T3867,4.26666666666667,5.86666666666667,5.86666666666667,4.8,5.86666666666667,5.33333333333333,5.33333333333333,4.8,5.33333333333333,5.86666666666667
T3868,4.74,4.21333333333333,5.26666666666667,5.26666666666667,5.26666666666667,4.21333333333333,4.74,5.79333333333333,5.79333333333333,7.37333333333334
T3869,4.68,5.2,4.68,5.2,5.72,4.68,5.72,4.16,5.2,6.76000000000001
T3870,4.32,5.4,4.32,4.86,4.86,4.86,4.86,4.86,5.94,9.72000000000001
T3871,5.25,6.41666666666667,5.83333333333333,5.83333333333333,5.83333333333333,5.83333333333333,4.66666666666667,5.83333333333333,4.66666666666667,8.16666666666667
T3872,4.88,6.71,4.88,5.49,4.88,6.1,6.1,6.1,6.1,9.76
T3873,5.49,6.71,5.49,6.71,4.88,5.49,5.49,4.88,6.1,9.76
T3874,5.8,5.8,4.64,6.38,4.64,5.8,5.22,5.8,5.8,8.12
T3875,4.50666666666667,6.19666666666667,5.07,4.50666666666667,4.50666666666667,6.19666666666667,5.07,4.50666666666667,4.50666666666667,11.2666666666667
T3876,4.68,5.72,4.16,4.16,5.72,4.68,5.72,4.16,4.68,8.32
T3877,5.1,4.08,5.61,5.1,4.08,4.59,4.59,4.59,5.1,8.16
T3878,5.46333333333333,4.96666666666667,4.47,4.47,4.47,4.96666666666667,3.97333333333333,3.97333333333333,5.46333333333333,7.45000000000001
T3879,4.5,4.5,4.5,5.5,4.5,5,5.5,5.5,4.5,6.00000000000001
T3880,4.56,4.05333333333333,5.06666666666667,5.06666666666667,5.57333333333333,5.06666666666667,4.05333333333333,4.56,5.57333333333333,7.09333333333334
T3881,4.96666666666667,5.46333333333333,4.96666666666667,5.46333333333333,4.96666666666667,5.46333333333333,3.97333333333333,5.46333333333333,5.46333333333333,3.47666666666667
T3882,5.5,4,5.5,5.5,4.5,4,5.5,4,4.5,7.00000000000001
T3883,4.32,3.84,4.8,4.8,3.84,4.8,5.28,4.8,4.8,6.72
T3884,4.5,4.5,4.5,4.5,5,4,5,5.5,4.5,8.00000000000001
T3885,4.02666666666667,5.03333333333333,4.53,4.53,5.03333333333333,5.53666666666667,4.02666666666667,4.02666666666667,4.53,9.06000000000001
T3886,5.03333333333333,4.53,4.02666666666667,5.03333333333333,4.53,5.03333333333333,4.53,4.02666666666667,4.53,9.06000000000001
T3887,5.06666666666667,4.56,5.57333333333333,5.57333333333333,4.56,5.57333333333333,4.05333333333333,5.06666666666667,4.05333333333333,6.58666666666667
T3888,4.83,4.83,5.36666666666667,5.90333333333333,4.29333333333333,5.90333333333333,5.90333333333333,5.36666666666667,4.29333333333333,6.97666666666667
T3889,5.23333333333333,4.18666666666667,5.23333333333333,5.23333333333333,4.18666666666667,4.18666666666667,5.75666666666667,5.23333333333333,5.75666666666667,7.32666666666667
T3890,6.12333333333333,4.45333333333333,4.45333333333333,4.45333333333333,5.56666666666667,5.56666666666667,5.01,4.45333333333333,4.45333333333333,11.1333333333333
T3891,4.83,5.36666666666667,5.36666666666667,5.90333333333333,4.29333333333333,4.83,4.83,5.90333333333333,5.90333333333333,6.44
T3892,4.18666666666667,5.75666666666667,4.18666666666667,4.18666666666667,4.71,5.75666666666667,5.23333333333333,5.23333333333333,4.18666666666667,8.89666666666667
T3893,5.86666666666667,5.33333333333333,4.26666666666667,5.86666666666667,5.86666666666667,5.33333333333333,4.26666666666667,4.8,5.33333333333333,6.40000000000001
T3894,5.04,5.04,4.48,6.16,6.16,4.48,5.04,4.48,5.6,9.52000000000001
T3895,4.69333333333333,4.69333333333333,4.69333333333333,4.69333333333333,6.45333333333333,5.86666666666667,5.28,6.45333333333333,5.28,10.56
T3896,4.90666666666667,6.13333333333333,5.52,6.13333333333333,5.52,5.52,6.13333333333333,6.13333333333333,5.52,9.81333333333334
T3897,5.25333333333333,7.22333333333333,6.56666666666667,7.22333333333333,5.25333333333333,5.25333333333333,7.22333333333333,7.22333333333333,5.25333333333333,9.19333333333334
T3898,6.6,6.6,5.28,5.28,5.94,6.6,5.28,7.26,7.26,9.9
T3899,6.56333333333333,5.37,5.96666666666667,6.56333333333333,6.56333333333333,6.56333333333333,4.77333333333333,6.56333333333333,5.96666666666667,4.77333333333334
T3900,5.36666666666667,4.29333333333333,5.36666666666667,4.29333333333333,4.83,4.83,4.83,5.90333333333333,4.83,9.12333333333333
T3901,4.87666666666667,4.43333333333333,3.99,3.54666666666667,4.87666666666667,3.99,4.87666666666667,4.87666666666667,3.54666666666667,5.32
T3902,4.47,5.46333333333333,3.97333333333333,3.97333333333333,4.47,4.96666666666667,5.46333333333333,4.96666666666667,5.46333333333333,6.45666666666667
T3903,4.41,4.41,4.9,4.9,4.41,4.41,3.92,4.9,4.41,8.33000000000001
T3904,3.81333333333333,4.29,4.29,5.24333333333333,4.29,3.81333333333333,5.24333333333333,5.24333333333333,5.24333333333333,6.19666666666667
T3905,3.84,4.32,5.28,4.32,3.84,5.28,4.8,3.84,4.8,7.68
T3906,4.38,3.89333333333333,4.86666666666667,4.86666666666667,3.89333333333333,5.35333333333333,5.35333333333333,4.38,4.86666666666667,6.81333333333333
T3907,3.92,3.92,4.9,4.9,4.41,4.41,3.92,4.41,4.41,9.80000000000001
T3908,4.5,5.5,4.5,5,5.5,4,4,4,4,9.00000000000001
T3909,5.68333333333333,5.68333333333333,5.68333333333333,4.65,4.65,4.65,5.16666666666667,5.68333333333333,5.68333333333333,4.13333333333334
T3910,6.19666666666667,5.07,5.07,4.50666666666667,5.63333333333333,5.63333333333333,5.63333333333333,6.19666666666667,6.19666666666667,6.19666666666667
T3911,5.56666666666667,6.12333333333333,5.01,5.56666666666667,4.45333333333333,4.45333333333333,6.12333333333333,4.45333333333333,4.45333333333333,9.46333333333333
T3912,5.56666666666667,5.01,5.01,5.56666666666667,6.12333333333333,4.45333333333333,6.12333333333333,6.12333333333333,5.01,6.68000000000001
T3913,5.13333333333333,5.13333333333333,4.62,4.10666666666667,5.64666666666667,5.64666666666667,5.64666666666667,5.64666666666667,4.10666666666667,5.64666666666667
T3914,5.1,4.08,5.61,5.61,5.1,4.08,5.1,5.61,4.08,6.63000000000001
T3915,4.05333333333333,4.56,5.57333333333333,5.06666666666667,5.06666666666667,4.56,5.06666666666667,4.56,4.56,7.60000000000001
T3916,4.35,5.31666666666667,4.83333333333333,5.31666666666667,5.31666666666667,4.83333333333333,3.86666666666667,4.35,5.31666666666667,4.83333333333334
T3917,4.05333333333333,4.05333333333333,4.05333333333333,4.05333333333333,5.06666666666667,5.57333333333333,4.56,4.05333333333333,5.06666666666667,10.1333333333333
T3918,4.02666666666667,4.02666666666667,4.02666666666667,5.53666666666667,5.03333333333333,4.02666666666667,5.03333333333333,5.03333333333333,4.02666666666667,9.56333333333334
T3919,5.79333333333333,4.21333333333333,4.74,5.26666666666667,5.26666666666667,4.21333333333333,4.74,4.21333333333333,4.74,9.48000000000001
T3920,6.1,6.1,6.1,4.88,6.71,6.1,6.71,4.88,5.49,7.93
T3921,5.5,4.95,5.5,4.95,6.05,4.95,4.4,4.4,5.5,8.80000000000001
T3922,6.01333333333333,5.46666666666667,4.92,5.46666666666667,4.92,6.01333333333333,5.46666666666667,4.92,6.01333333333333,5.46666666666667
T3923,6.46666666666667,5.82,5.17333333333333,6.46666666666667,5.82,6.46666666666667,5.17333333333333,5.17333333333333,5.17333333333333,12.9333333333333
T3924,5.55,5.55,5.55,6.16666666666667,6.16666666666667,4.93333333333333,5.55,5.55,6.78333333333333,9.86666666666667
T3925,5.86666666666667,4.69333333333333,5.28,5.28,5.28,4.69333333333333,4.69333333333333,6.45333333333333,6.45333333333333,9.97333333333334
T3926,4.77333333333333,5.37,5.96666666666667,5.96666666666667,5.37,5.96666666666667,5.37,4.77333333333333,5.37,10.74
T3927,4.24,4.24,4.24,4.24,5.83,4.24,4.24,5.83,5.3,10.6
T3928,5.75666666666667,4.18666666666667,5.23333333333333,5.23333333333333,4.18666666666667,5.75666666666667,5.23333333333333,5.23333333333333,5.75666666666667,5.75666666666667
T3929,5.57333333333333,4.56,4.56,4.56,5.57333333333333,4.05333333333333,4.56,5.57333333333333,4.05333333333333,7.60000000000001
